Id,Score
1432089,4.0
821429,5.0
213202,5.0
1684844,5.0
986770,4.0
403831,4.0
885674,5.0
25023,5.0
1195268,5.0
114981,5.0
771182,5.0
1248923,5.0
581420,5.0
690063,5.0
1264694,5.0
1595733,5.0
1573033,5.0
921175,5.0
1004403,5.0
919328,5.0
995520,5.0
809844,5.0
432007,4.0
298682,5.0
1528165,5.0
737117,5.0
1665167,5.0
1185110,5.0
988720,5.0
1223567,5.0
361793,5.0
733354,5.0
626069,5.0
855585,5.0
68593,5.0
947281,5.0
1012281,5.0
901168,5.0
567915,5.0
370671,5.0
367201,5.0
94840,5.0
871112,5.0
1232218,5.0
1089953,5.0
855258,5.0
319324,5.0
1247619,4.0
1423215,5.0
1517053,5.0
851359,5.0
452260,5.0
335713,5.0
324451,5.0
1570236,5.0
1379482,5.0
848080,5.0
318392,5.0
612466,5.0
1080974,5.0
1351913,5.0
956791,5.0
700677,5.0
1560843,5.0
770472,5.0
1431917,5.0
1636708,5.0
143738,5.0
979095,5.0
269751,5.0
1675611,5.0
1363293,5.0
1124262,5.0
1044442,5.0
402691,5.0
516212,5.0
89981,5.0
469882,5.0
245486,5.0
97589,5.0
959535,5.0
669442,5.0
958306,5.0
1178982,5.0
1469482,5.0
1470034,5.0
1438791,5.0
321998,5.0
1349722,5.0
1635673,5.0
396961,5.0
1588716,5.0
1483960,5.0
479421,5.0
922234,5.0
652963,5.0
1022016,5.0
633390,5.0
613010,5.0
809961,5.0
1289357,5.0
1649804,5.0
277419,5.0
101709,5.0
1261640,5.0
232703,5.0
460903,5.0
1582843,5.0
1190237,5.0
187700,5.0
1683358,5.0
39324,5.0
672825,5.0
1456526,5.0
618540,5.0
1405274,5.0
800300,3.0
751143,5.0
537487,5.0
1429977,5.0
414160,5.0
1670545,5.0
1283371,5.0
74142,5.0
654472,5.0
785824,5.0
27304,5.0
1396880,5.0
1595108,5.0
890411,5.0
306526,5.0
692846,5.0
11586,4.0
842909,5.0
1311584,5.0
1453047,5.0
256764,5.0
1370485,5.0
197780,5.0
1632769,5.0
1459908,5.0
222585,5.0
367700,5.0
345488,5.0
550123,4.0
1127914,5.0
629079,5.0
255439,5.0
1423892,5.0
1231348,5.0
1283736,5.0
712436,4.0
259008,5.0
1127661,5.0
813105,5.0
449627,5.0
1577255,5.0
1217294,5.0
408701,5.0
1145375,5.0
1540917,5.0
1323029,5.0
810506,5.0
1449368,5.0
1476353,5.0
6088,5.0
287013,5.0
56870,5.0
1032401,5.0
586661,5.0
1608011,5.0
111048,5.0
954873,5.0
671785,5.0
1675378,5.0
1606318,5.0
1171628,5.0
883706,5.0
721086,5.0
1221656,5.0
179163,5.0
1487346,5.0
1463581,4.0
1045866,5.0
1061670,5.0
1337331,5.0
746734,5.0
1000166,5.0
747204,5.0
1692291,5.0
749597,5.0
1253763,5.0
1189585,5.0
1174803,4.0
834225,5.0
690348,5.0
226872,5.0
607708,5.0
1662530,5.0
1261763,5.0
1575235,5.0
872586,5.0
881008,5.0
848342,5.0
317749,5.0
1006295,5.0
1051600,5.0
1448621,5.0
516952,5.0
2573,5.0
576760,5.0
1296815,5.0
1522673,5.0
1562906,5.0
553222,3.0
457869,5.0
286049,5.0
1458587,5.0
225023,5.0
96958,5.0
182797,5.0
398905,5.0
540200,5.0
58064,5.0
1542225,5.0
806979,5.0
908607,5.0
1267451,5.0
611489,5.0
664537,5.0
568796,5.0
1163119,5.0
304264,5.0
1179544,5.0
1615766,5.0
1594963,5.0
1024453,5.0
1538019,5.0
1460631,5.0
1104321,5.0
272147,5.0
1063398,4.0
366958,5.0
47145,5.0
1621620,5.0
193943,5.0
930597,5.0
1319993,5.0
582808,5.0
1229631,5.0
1355172,4.0
1024951,4.0
544546,5.0
945039,4.0
814733,5.0
1568343,5.0
557868,4.0
153459,5.0
1561185,5.0
1413477,5.0
1400934,5.0
1306057,5.0
1031880,5.0
1370075,5.0
342204,5.0
1580863,5.0
291373,5.0
809334,5.0
1409813,4.0
884290,5.0
77761,5.0
408684,5.0
897963,5.0
198006,5.0
672732,5.0
768288,4.0
66065,5.0
274504,5.0
521775,5.0
1685602,5.0
236989,5.0
1445077,5.0
806715,5.0
368675,5.0
97250,5.0
1335188,5.0
1609514,5.0
979110,4.0
62230,4.0
1260348,5.0
1205042,5.0
1119410,5.0
1463780,5.0
882670,5.0
969771,5.0
356886,5.0
942509,5.0
1043940,5.0
423059,5.0
1183452,5.0
1075911,5.0
494630,5.0
287010,5.0
1450735,5.0
541732,5.0
43209,5.0
272513,5.0
1005408,5.0
638381,5.0
1025942,5.0
1271189,5.0
873789,5.0
1244502,5.0
1629106,5.0
1153311,5.0
14983,5.0
1259451,5.0
424239,5.0
445136,5.0
1336967,5.0
1616732,4.0
915357,5.0
1381786,5.0
421029,5.0
757578,5.0
653121,5.0
776212,5.0
1142953,5.0
1691543,4.0
342390,5.0
1097607,5.0
391442,5.0
402924,5.0
1017621,5.0
292302,5.0
812274,5.0
186169,5.0
341759,4.0
729138,5.0
1312952,5.0
1511089,5.0
1288965,5.0
1085245,4.0
382517,5.0
212533,5.0
193963,5.0
1266451,5.0
1667731,5.0
977319,5.0
691744,5.0
1023827,2.0
886656,5.0
963012,5.0
683355,5.0
1488460,5.0
1265507,5.0
763947,5.0
70655,5.0
707173,5.0
1381966,5.0
1565895,5.0
866468,5.0
1476706,5.0
1220704,5.0
1640247,5.0
1083463,5.0
1442339,5.0
1022195,5.0
1288604,5.0
1655112,5.0
1639812,5.0
543586,4.0
1003943,5.0
1574151,5.0
348548,5.0
106242,5.0
1614318,5.0
12532,5.0
866646,5.0
1166637,3.0
1093281,5.0
1022337,5.0
1156771,5.0
633593,5.0
871736,5.0
1384034,5.0
236252,5.0
1234644,5.0
491656,5.0
562178,4.0
153212,5.0
1386530,5.0
1404976,5.0
564522,5.0
323122,5.0
1392182,5.0
1683097,5.0
1422538,5.0
205774,5.0
1329093,5.0
472111,5.0
1085533,5.0
1184971,5.0
1442293,5.0
881622,5.0
694309,4.0
353624,5.0
7426,5.0
1598728,5.0
200159,5.0
1178087,5.0
566132,5.0
96079,5.0
754324,4.0
1129358,5.0
960494,5.0
56418,5.0
18426,5.0
603155,5.0
902994,5.0
592074,5.0
638456,5.0
492175,5.0
178151,5.0
391208,5.0
1515854,4.0
249004,5.0
1204239,5.0
345704,4.0
1077542,5.0
786400,5.0
995062,5.0
1052342,5.0
1407133,5.0
760346,5.0
458841,5.0
64700,5.0
112594,5.0
212737,5.0
392866,5.0
1693918,5.0
603872,5.0
198639,5.0
742271,5.0
662371,5.0
1239119,5.0
598055,5.0
781258,5.0
1112035,5.0
893458,4.0
979905,5.0
1059649,5.0
368017,4.0
127825,5.0
1388605,5.0
1640889,5.0
1097013,5.0
147274,5.0
796226,5.0
1381023,5.0
425657,5.0
726942,5.0
826193,5.0
765523,5.0
794737,5.0
1681708,5.0
239993,4.0
724082,5.0
469014,5.0
154447,5.0
1176477,5.0
1645855,5.0
990828,5.0
1565553,5.0
590990,4.0
462804,5.0
874048,4.0
1237396,5.0
766439,5.0
522894,5.0
676425,5.0
1192609,5.0
175897,5.0
1479801,5.0
934315,5.0
1494065,5.0
1621333,5.0
1029508,5.0
1635469,5.0
1387887,5.0
777875,5.0
783021,5.0
283225,5.0
505686,5.0
1450942,5.0
934553,5.0
1345783,5.0
892628,5.0
1618453,5.0
838934,5.0
444199,4.0
128125,4.0
688907,5.0
60392,4.0
1610839,5.0
1615918,5.0
962739,5.0
1130332,5.0
686493,5.0
841720,5.0
616086,5.0
42222,5.0
73023,5.0
310962,5.0
386249,5.0
1330158,5.0
852268,5.0
77888,5.0
1146431,3.0
251102,5.0
1664717,5.0
1177421,5.0
258856,4.0
763734,5.0
678778,5.0
1427146,5.0
1637522,5.0
27458,5.0
276141,5.0
426283,5.0
1075884,5.0
34623,4.0
1168618,5.0
87257,5.0
1355924,5.0
1016025,5.0
1545912,5.0
1495300,5.0
824602,5.0
714975,5.0
1070329,5.0
1569182,5.0
840289,5.0
1661075,5.0
376883,5.0
692299,5.0
1577162,5.0
254324,5.0
69136,5.0
146044,5.0
543847,5.0
184942,5.0
1476608,5.0
1582955,5.0
1151643,5.0
983377,5.0
544822,5.0
1073344,5.0
60734,5.0
1343347,5.0
288528,5.0
1164119,5.0
1297007,5.0
363437,5.0
899299,5.0
1103451,5.0
322429,5.0
295553,5.0
1342689,4.0
1328785,5.0
1536779,4.0
984977,5.0
151757,5.0
462652,5.0
1072398,5.0
981098,5.0
564676,5.0
427678,5.0
816027,5.0
1451542,5.0
1181109,5.0
567754,5.0
710319,5.0
36235,5.0
835643,5.0
1123429,5.0
1607694,5.0
20109,5.0
1255911,5.0
1145456,4.0
529329,5.0
878409,5.0
91093,3.0
789690,5.0
330663,4.0
355812,5.0
491886,5.0
266804,5.0
1062640,5.0
1026101,5.0
1445911,5.0
583478,5.0
1146560,5.0
176990,5.0
633809,5.0
1367199,5.0
1047667,5.0
285126,5.0
1329683,5.0
309344,5.0
1032780,5.0
474404,5.0
1653274,5.0
241157,5.0
870207,5.0
110701,5.0
1533175,5.0
1261405,5.0
2784,5.0
1535091,5.0
727289,5.0
11784,5.0
200048,5.0
896423,5.0
536316,5.0
774771,5.0
2488,5.0
252742,3.0
274073,5.0
1540361,5.0
1624179,5.0
734587,5.0
1004215,5.0
596024,5.0
876872,5.0
629647,5.0
893217,5.0
1571879,5.0
857731,5.0
828931,5.0
1165121,5.0
1143167,5.0
1340724,5.0
976159,5.0
1289391,5.0
1219429,5.0
921838,5.0
1670301,5.0
1670065,5.0
1201267,4.0
186208,5.0
477732,5.0
644077,5.0
1620860,5.0
388531,5.0
977005,5.0
297097,5.0
493365,4.0
130335,5.0
601900,5.0
619556,4.0
127345,5.0
705377,4.0
280443,5.0
1113801,5.0
729435,5.0
725476,5.0
1002543,5.0
1412992,5.0
1605000,5.0
1265069,5.0
511749,5.0
267508,5.0
398313,5.0
1497626,5.0
589165,5.0
1180764,5.0
730484,5.0
469450,4.0
675386,4.0
1074070,5.0
155323,5.0
291327,5.0
856385,5.0
599204,5.0
98685,5.0
322158,5.0
389616,5.0
1338224,4.0
1044766,5.0
644880,5.0
424271,5.0
246166,5.0
733893,5.0
1315236,5.0
514353,5.0
1377112,5.0
1192826,5.0
1515838,5.0
128552,5.0
74241,4.0
1161904,5.0
218738,5.0
1429235,5.0
1364279,5.0
226820,5.0
793611,5.0
889039,5.0
1459552,5.0
28167,5.0
172167,4.0
1299759,5.0
1047747,5.0
1015071,5.0
962766,5.0
7926,5.0
28766,5.0
1470011,5.0
1195259,5.0
195566,5.0
1529194,5.0
1407788,5.0
1666400,5.0
254518,4.0
1526829,5.0
1033982,5.0
1404884,5.0
810085,5.0
1212602,5.0
450766,5.0
1464554,5.0
117625,5.0
1688959,5.0
646521,5.0
1035531,5.0
790782,5.0
216490,5.0
1243311,5.0
371681,5.0
120245,5.0
1207738,5.0
1139127,5.0
1574455,5.0
717313,5.0
23223,5.0
1323847,5.0
255624,4.0
1301405,5.0
1026196,5.0
1238708,5.0
28372,5.0
1696898,5.0
374567,5.0
935741,5.0
398860,5.0
363574,4.0
987317,4.0
405399,5.0
585646,5.0
689800,5.0
1656963,5.0
1185389,5.0
886652,5.0
463742,5.0
1184851,5.0
908197,5.0
1616309,5.0
1015827,5.0
1380081,5.0
1270707,5.0
336648,5.0
357313,5.0
480854,5.0
615440,5.0
598105,5.0
414975,4.0
619000,5.0
1098578,3.0
769324,5.0
1034539,5.0
955230,5.0
57655,5.0
1564353,5.0
853613,4.0
336932,5.0
620867,5.0
1285779,5.0
1237518,4.0
1094693,5.0
258653,5.0
372046,5.0
910645,5.0
268496,5.0
1168802,5.0
41671,5.0
790549,5.0
226508,5.0
154891,5.0
1656651,5.0
506752,5.0
1283234,5.0
282269,5.0
765464,5.0
304128,5.0
1472782,5.0
358910,5.0
636303,5.0
1004745,5.0
336742,5.0
1634092,5.0
579674,5.0
1618285,5.0
1049488,5.0
529227,5.0
1072567,5.0
566256,5.0
1518420,5.0
630873,5.0
113282,5.0
125799,4.0
578277,5.0
1422607,5.0
1523259,5.0
461513,5.0
664786,5.0
25383,5.0
1241988,5.0
1673278,5.0
1172365,5.0
1129530,5.0
802973,5.0
973058,5.0
977966,5.0
1358495,5.0
1314716,5.0
737498,5.0
1016838,5.0
136289,5.0
1371557,5.0
1097307,5.0
720080,5.0
507755,5.0
1273009,5.0
1187606,5.0
1304902,5.0
1678448,5.0
1270075,5.0
1496595,5.0
906015,5.0
709329,4.0
31638,5.0
569119,5.0
1681086,5.0
1321076,5.0
21097,5.0
887437,4.0
1326649,5.0
475252,4.0
492515,5.0
1582817,5.0
291033,5.0
333743,5.0
74216,4.0
147687,5.0
712584,5.0
1521732,5.0
1175494,5.0
1556504,5.0
423740,5.0
1009191,4.0
1390715,5.0
753864,4.0
206109,5.0
1491443,5.0
1429423,5.0
656807,4.0
1564739,5.0
1515751,5.0
916663,5.0
1182652,5.0
621332,5.0
1546871,5.0
47458,5.0
785449,5.0
1491504,5.0
1108236,5.0
24455,5.0
587355,5.0
317688,5.0
826770,5.0
855761,5.0
75885,5.0
1338498,5.0
747170,5.0
1373089,5.0
711302,5.0
1533504,5.0
428413,5.0
1285866,5.0
353586,5.0
1490566,5.0
150004,5.0
1477013,5.0
730649,5.0
1273673,5.0
423089,5.0
399847,5.0
69338,5.0
405430,5.0
1421723,5.0
950431,5.0
912403,5.0
1158171,5.0
10020,5.0
1494322,5.0
118367,5.0
1084833,5.0
6223,5.0
1680533,5.0
806787,5.0
829642,5.0
295433,5.0
207232,5.0
1224810,5.0
899042,5.0
1148779,5.0
1376248,5.0
114218,5.0
879584,5.0
642642,5.0
1232043,5.0
1670096,5.0
967021,5.0
731786,5.0
870466,5.0
2916,5.0
126517,5.0
40508,4.0
15684,5.0
1444978,5.0
1594554,5.0
687846,5.0
901396,5.0
526758,4.0
984517,5.0
601751,4.0
444073,5.0
987959,5.0
363989,5.0
1328497,5.0
1485983,5.0
1139631,5.0
401394,5.0
47286,5.0
1194953,5.0
1152549,5.0
568251,5.0
1114855,4.0
1583548,5.0
1056291,5.0
520563,5.0
1206833,5.0
1140980,5.0
1667221,5.0
243891,5.0
1470688,5.0
1506845,5.0
469870,5.0
1482202,5.0
1078588,5.0
240921,5.0
389501,5.0
1307372,5.0
244920,5.0
1289347,4.0
360445,5.0
646608,5.0
578590,3.0
668844,4.0
1324765,5.0
1321825,5.0
1198147,5.0
505242,5.0
112275,1.0
440544,5.0
1176262,5.0
1416645,5.0
171857,5.0
346675,5.0
554042,5.0
59163,5.0
265486,5.0
1572724,5.0
407279,5.0
570115,5.0
776098,5.0
1628080,5.0
845218,4.0
283602,5.0
126786,5.0
845466,5.0
338550,5.0
857419,5.0
1466283,5.0
1203148,5.0
139346,5.0
110971,5.0
133472,5.0
460739,5.0
817442,5.0
249122,5.0
1437201,5.0
471783,5.0
912447,5.0
291174,5.0
123162,5.0
25982,5.0
227711,5.0
238488,5.0
1033814,5.0
297939,5.0
1132702,5.0
630633,5.0
66302,2.0
1033853,5.0
1416953,5.0
312631,5.0
184900,4.0
22925,5.0
932760,5.0
1620739,5.0
660447,5.0
1179817,4.0
800580,5.0
985968,5.0
762046,5.0
728778,5.0
14177,5.0
852252,5.0
1527462,5.0
595948,5.0
1384351,4.0
320922,4.0
304038,5.0
533429,5.0
1219400,5.0
190593,5.0
1428494,5.0
341580,5.0
1089474,5.0
1129955,5.0
445557,5.0
1379239,5.0
7341,5.0
1316185,5.0
1479238,5.0
1113615,5.0
476779,5.0
143397,5.0
1272800,5.0
616483,5.0
626163,5.0
172595,5.0
413031,5.0
1415113,5.0
1320254,5.0
330423,5.0
719960,5.0
489847,5.0
120559,5.0
1106879,5.0
627676,5.0
78675,5.0
525076,5.0
1431038,5.0
227889,5.0
1408295,5.0
1507923,5.0
903617,5.0
622937,5.0
343449,5.0
312341,5.0
118591,5.0
1645052,5.0
188069,5.0
1569305,5.0
1260444,5.0
223502,5.0
347692,5.0
1422937,5.0
695407,4.0
740761,5.0
1073988,5.0
1540899,5.0
848579,5.0
1189796,3.0
678366,5.0
390146,3.0
950426,5.0
11581,5.0
1480502,5.0
1290946,5.0
712896,5.0
116980,5.0
382860,5.0
1623723,5.0
1648234,5.0
916056,4.0
622024,5.0
1038798,5.0
429876,5.0
181025,5.0
908177,5.0
1314505,4.0
239004,5.0
619884,5.0
54167,5.0
808045,5.0
304851,5.0
1006300,5.0
645109,5.0
495158,5.0
735044,5.0
321777,5.0
1681118,5.0
1541262,5.0
506575,4.0
190145,5.0
103924,5.0
1411321,5.0
814590,5.0
440357,5.0
1242876,5.0
959495,5.0
514775,5.0
1561459,5.0
1273997,5.0
392986,5.0
547853,4.0
770804,5.0
1208047,5.0
611280,5.0
1171367,5.0
1696338,5.0
893835,5.0
606353,5.0
844766,5.0
1181570,5.0
429214,5.0
1445482,5.0
282657,5.0
915674,5.0
518591,5.0
1688810,5.0
1043200,5.0
291118,5.0
1424133,3.0
699934,5.0
1427487,5.0
1468592,5.0
1467257,5.0
176639,5.0
527587,5.0
51145,5.0
1200141,5.0
236367,4.0
1182746,5.0
87089,5.0
1068242,5.0
132019,5.0
977046,5.0
616670,5.0
759238,4.0
562197,5.0
799100,5.0
1438709,5.0
1036790,5.0
1466822,5.0
1030604,5.0
538014,5.0
1694206,5.0
89593,5.0
116147,3.0
884078,5.0
351991,5.0
435821,5.0
522478,5.0
1567725,5.0
75812,5.0
1370960,5.0
1573468,5.0
74329,5.0
1040583,5.0
549176,5.0
188592,5.0
764056,5.0
526076,5.0
924652,3.0
118201,5.0
852345,5.0
569381,5.0
1450541,5.0
1356401,5.0
1572227,5.0
1197051,5.0
967949,5.0
1573426,5.0
432015,5.0
1618434,5.0
750844,5.0
1040558,5.0
843895,5.0
1676090,5.0
477568,5.0
1422869,5.0
896907,5.0
1350350,5.0
1220762,5.0
1348379,5.0
8547,5.0
1059082,5.0
254433,5.0
396314,5.0
544469,5.0
367580,5.0
1251519,4.0
814346,5.0
419165,5.0
916904,5.0
871506,5.0
605843,5.0
616802,5.0
101995,5.0
947222,5.0
1358591,5.0
332838,5.0
905986,5.0
1055006,5.0
1667564,5.0
245832,5.0
374739,5.0
717056,5.0
1409164,5.0
1240171,5.0
467210,5.0
1347730,5.0
80809,5.0
509763,5.0
84835,5.0
650397,5.0
8504,5.0
1413391,5.0
985869,5.0
111229,5.0
105092,4.0
1172202,5.0
1293338,5.0
492109,5.0
384151,5.0
908582,5.0
1207185,5.0
744879,5.0
20775,5.0
1372827,5.0
527869,5.0
929647,5.0
1315063,5.0
243960,5.0
1471725,5.0
1301220,5.0
488491,5.0
986135,5.0
1116993,5.0
1324795,5.0
580115,5.0
1320300,5.0
866430,5.0
1663731,5.0
1389221,5.0
564795,5.0
1643091,5.0
413817,5.0
193551,5.0
1376053,5.0
1236137,5.0
163108,5.0
295631,5.0
723844,5.0
208798,5.0
1475396,5.0
452599,5.0
818712,4.0
955008,5.0
768147,5.0
115510,5.0
828006,5.0
662067,5.0
1462986,5.0
568135,5.0
1329126,5.0
1142188,5.0
1089670,5.0
786872,5.0
1535462,5.0
1520588,5.0
984544,5.0
1513841,5.0
803277,5.0
542435,5.0
1693263,5.0
32159,5.0
1594122,5.0
486652,5.0
1207560,5.0
1634269,5.0
137975,5.0
1668861,5.0
1339294,4.0
1001226,5.0
1079681,4.0
542449,5.0
1362569,5.0
1375168,5.0
1655205,5.0
1006364,5.0
903471,5.0
270514,5.0
829988,5.0
672597,5.0
975132,5.0
977502,5.0
1457161,5.0
550341,5.0
1609719,5.0
346917,5.0
1108583,5.0
1277175,5.0
1042426,4.0
568211,5.0
432914,4.0
1132079,5.0
1345780,5.0
552260,5.0
340363,5.0
125415,5.0
1378152,5.0
432752,5.0
997355,5.0
800434,4.0
1003391,5.0
808997,5.0
499671,5.0
793673,5.0
925054,5.0
586430,4.0
85428,5.0
999301,5.0
1446990,5.0
241051,5.0
1190379,5.0
1660742,5.0
1422117,5.0
70150,5.0
741367,5.0
1103201,5.0
1358673,5.0
1654463,5.0
1509217,5.0
590754,4.0
272769,5.0
424947,5.0
1061909,5.0
791404,5.0
804712,3.0
472029,5.0
1432480,4.0
236573,5.0
1471337,5.0
410946,5.0
555470,5.0
678550,5.0
1182743,5.0
235001,5.0
1685546,5.0
762764,5.0
50613,5.0
881472,5.0
1568736,5.0
547357,5.0
329989,5.0
76410,5.0
895778,5.0
355059,5.0
601128,4.0
561317,5.0
377806,5.0
1520997,5.0
1450796,5.0
1140634,4.0
962865,4.0
1317168,5.0
1040917,5.0
811418,5.0
262423,5.0
638912,5.0
881422,5.0
854672,5.0
337345,5.0
1302496,5.0
290052,5.0
612640,4.0
1478053,5.0
376669,5.0
328777,5.0
555375,5.0
624970,5.0
29967,5.0
440645,5.0
583253,5.0
1066785,5.0
961564,5.0
490890,5.0
940943,5.0
1219680,5.0
657170,5.0
1608896,5.0
451509,5.0
1282181,5.0
1119420,5.0
1160402,5.0
1585583,5.0
1508004,5.0
846801,5.0
1139808,5.0
693167,5.0
1100049,5.0
1436765,5.0
1257289,5.0
590027,5.0
1631218,5.0
574527,5.0
155387,5.0
221967,5.0
18510,5.0
136619,5.0
1058447,5.0
1157916,4.0
901306,5.0
1191469,5.0
387507,3.0
1299818,5.0
1560331,5.0
526122,5.0
453291,5.0
1568449,5.0
1092153,5.0
729023,5.0
412969,5.0
1385763,5.0
1265432,3.0
393866,5.0
549487,5.0
139941,5.0
1135779,5.0
1596755,5.0
1007604,5.0
255689,5.0
655142,5.0
1345040,5.0
1622025,5.0
883193,5.0
447290,5.0
760190,5.0
342223,4.0
1475787,5.0
1234354,5.0
626624,5.0
577329,5.0
1563875,5.0
1596139,5.0
940835,5.0
143050,5.0
1127938,5.0
126401,5.0
255342,5.0
725444,5.0
25823,4.0
1535034,5.0
228526,4.0
1027419,3.0
149717,5.0
1046880,5.0
691529,5.0
30939,5.0
691960,5.0
1021807,5.0
935921,5.0
1436798,5.0
189867,5.0
714772,5.0
203776,5.0
1326051,5.0
1222007,5.0
869617,4.0
569611,5.0
330023,5.0
491367,4.0
144075,5.0
408911,5.0
404806,5.0
1044451,5.0
199451,5.0
1192044,5.0
120129,5.0
1254982,5.0
1657571,5.0
319788,4.0
171156,5.0
1333193,5.0
1636621,5.0
120511,5.0
375010,5.0
1153783,5.0
1411242,5.0
114844,5.0
45740,5.0
32354,5.0
1570008,5.0
173162,5.0
1407129,5.0
1065231,5.0
1255506,5.0
179754,5.0
934534,5.0
120853,5.0
1517320,5.0
1130359,5.0
1506504,5.0
748302,5.0
1513372,5.0
1481830,5.0
723695,5.0
21845,5.0
1072355,5.0
878755,5.0
600554,5.0
1521541,5.0
1038030,5.0
1614852,5.0
1697336,5.0
1171473,5.0
664486,5.0
301772,5.0
912888,5.0
680128,5.0
542530,5.0
827883,5.0
653206,5.0
395087,5.0
557120,5.0
1449390,5.0
623773,5.0
937337,5.0
1112803,5.0
153241,5.0
766470,5.0
53725,5.0
1437085,4.0
286306,5.0
1173937,5.0
506331,4.0
788202,3.0
1052782,5.0
1597173,5.0
1256714,5.0
1418804,5.0
1148660,5.0
1184063,5.0
1211713,5.0
812957,5.0
191248,5.0
1382619,5.0
1274951,5.0
407911,5.0
902588,5.0
1074664,5.0
1328680,5.0
847503,5.0
1358439,5.0
1214780,5.0
498129,5.0
547407,5.0
743166,5.0
934922,5.0
1158111,5.0
1264865,5.0
172781,5.0
1440405,5.0
1384806,5.0
259924,5.0
455005,5.0
221659,5.0
1526805,5.0
112539,5.0
1102727,4.0
598690,5.0
607380,4.0
1163352,5.0
1323705,5.0
1409749,5.0
884969,5.0
1282878,5.0
1565239,5.0
607153,5.0
1155151,5.0
371755,5.0
275118,5.0
1320996,5.0
1416022,5.0
709914,5.0
1306424,5.0
644326,5.0
1092430,4.0
301398,5.0
1129160,5.0
230740,5.0
828024,4.0
487828,5.0
173206,5.0
95406,5.0
1075711,5.0
1337212,5.0
316349,5.0
752,5.0
613312,5.0
1650593,5.0
184246,5.0
729828,5.0
1108036,5.0
275627,5.0
833041,5.0
1019262,5.0
1196333,5.0
695528,5.0
428873,5.0
1570740,5.0
194824,5.0
229507,5.0
330987,5.0
164711,5.0
1681586,5.0
649397,5.0
583595,5.0
1446320,5.0
147048,5.0
911141,5.0
1190698,5.0
878750,5.0
1437121,5.0
140054,4.0
154380,5.0
1686664,5.0
67216,5.0
193172,5.0
1183648,5.0
154113,5.0
1301238,5.0
233635,5.0
1080619,5.0
657394,5.0
35539,5.0
1004425,5.0
661769,5.0
490056,5.0
826800,4.0
286258,5.0
126065,5.0
449783,5.0
126951,5.0
1291399,5.0
1541882,5.0
892589,5.0
49672,5.0
663585,5.0
149307,5.0
1577670,5.0
1120557,5.0
689849,5.0
338946,5.0
79153,5.0
1384400,5.0
728369,5.0
1481134,5.0
1570193,5.0
1580436,5.0
239568,5.0
189490,5.0
609118,5.0
1650814,5.0
540520,4.0
770335,4.0
1630705,5.0
544552,5.0
938916,5.0
936398,5.0
373712,5.0
298973,5.0
1231792,5.0
962268,5.0
1355975,5.0
1180935,5.0
1346788,5.0
1077626,5.0
218096,5.0
345750,5.0
1198624,5.0
317421,4.0
467913,5.0
694662,5.0
1582728,5.0
352176,5.0
1692216,5.0
1177335,5.0
1367641,5.0
279456,5.0
560295,5.0
984100,5.0
921002,5.0
1048202,5.0
577768,5.0
907354,4.0
1111431,5.0
1043295,5.0
69940,5.0
930968,5.0
283149,5.0
1695282,5.0
719801,5.0
1386260,5.0
1112816,5.0
374595,5.0
851663,5.0
1292160,4.0
1202489,5.0
1147048,5.0
152307,5.0
1332398,5.0
324829,5.0
1032473,5.0
977039,5.0
1591442,5.0
759438,5.0
1558715,5.0
294693,5.0
682729,5.0
1143203,5.0
13538,5.0
927381,1.0
332226,5.0
525082,3.0
15549,5.0
1401777,5.0
500358,5.0
552588,5.0
1278902,5.0
379612,5.0
1158051,5.0
332110,4.0
287687,5.0
1544389,5.0
627302,5.0
585989,3.0
1341417,5.0
546650,5.0
1053804,5.0
555457,5.0
644078,5.0
1296684,5.0
711151,5.0
714661,5.0
1099258,5.0
922084,5.0
999606,5.0
1394900,5.0
506250,5.0
1097400,5.0
452062,5.0
1066502,4.0
1150351,5.0
1155319,5.0
853754,4.0
1083198,5.0
903563,5.0
357347,5.0
676227,5.0
1615384,5.0
266124,5.0
1267133,5.0
446213,5.0
262059,5.0
1675697,5.0
1158931,4.0
1077523,5.0
1446294,5.0
1306698,4.0
409167,5.0
1634046,5.0
3393,5.0
364394,5.0
384866,5.0
1046331,4.0
868354,5.0
227939,5.0
1135669,5.0
819376,5.0
93238,5.0
520191,5.0
495807,5.0
487949,5.0
403968,5.0
1356161,5.0
666083,5.0
1664169,5.0
1389043,5.0
737223,5.0
1485662,5.0
138739,5.0
655380,5.0
19874,5.0
1394353,5.0
1151944,5.0
1564655,5.0
370777,5.0
156879,5.0
1367347,5.0
1309106,5.0
727083,5.0
963401,5.0
791842,5.0
67883,5.0
867326,5.0
62635,5.0
396311,4.0
333219,5.0
1278918,4.0
400649,5.0
933726,5.0
145396,5.0
1384884,5.0
1437638,5.0
1068405,5.0
1655490,5.0
478153,5.0
1375114,5.0
119473,5.0
1393421,5.0
1655342,5.0
1151844,5.0
250605,5.0
165697,5.0
1443291,5.0
86327,5.0
237361,5.0
568097,5.0
1154860,5.0
838514,5.0
58718,4.0
1048738,5.0
1225935,5.0
130821,5.0
1248995,5.0
501547,5.0
1453402,5.0
1445395,5.0
1055178,5.0
1365914,5.0
300486,5.0
889369,5.0
1162038,5.0
599527,4.0
752856,4.0
444227,5.0
434213,4.0
307271,4.0
855584,5.0
1642142,5.0
684987,5.0
497373,5.0
